,date,author,twitter_name,text,number_of_likes,number_of_retweets
889,2022-10-06 18:59:09+00:00,Asohosval,Asohosval,"Foro ""La Voz de las Regiones en el Sistema de Salud"",  Comisión Séptima del Senado, discutiendo retos  y perspectivas del Sistema de Salud desde el Valle del Cauca  Universidad Javeriana de Cali. ASOHOSVAL presente. @normahurtados  @MiyerTorresA  @CarolinaCorcho https://t.co/3AnZjYgpip",5,3
890,2022-10-06 18:53:18+00:00,danny phantom 👻,itsazulito,tan bueno cuando estuve en la javeriana usando pijama y me veía menos básico que los rolos dios mío https://t.co/qFFANUACXz,1,0
891,2022-10-06 18:49:41+00:00,Luis Felipe Gómez S.J.,RectorJaveCali,Cumpleaños 52 de @javerianacali celebrándola con los estudiantes y comunidad educativa. Javeriana es más y para siempre!!! https://t.co/mJ9NUxRAS7,50,8
892,2022-10-06 18:48:28+00:00,Lore,0Roulette,"Pido perdón por ser de la javeriana, no todes somos así https://t.co/fkrBbyfL1O",1,0
893,2022-10-06 18:30:47+00:00,Camilo Chacón,odiotwitteeer,"Todos hablan de los outfits de la Javeriana, pero en realidad no estaban ni caros, ni de buena marca, ni mucho menos bonitos jajaja.",0,0
894,2022-10-06 18:26:16+00:00,Gabu✨,gabu773,Cómo es pa ir a robar ropa a la javeriana https://t.co/umYHDXzAwo,7,0
895,2022-10-06 18:25:01+00:00,Ana,scrappymas,"No pueden ser tan ridiculous de indignarse por el precio de la ropa de los de la Javeriana. Ni que la hubieran pagado. 
Y ellos tan culos que se ponen en ese plan tan pendejo de decir cuanto les costó cada cosa.
Uno más bobos que los otros.",7,2
896,2022-10-06 18:20:24+00:00,"•🛠202x, £eli🦉• archivo digital",Mutantoide,"mi único hot take sobre el vídeo de la Javeriana:

...llevan 15 años pudriendo el cerebro con lo de 'outfits', pooor supuesto que gente en sus 20s derrochan $$$ de esa forma.

¿qué les sorprende, bobitxs? es la Bogotá Distópica. maduren un tole.",1,0
897,2022-10-06 18:19:16+00:00,Mónica,monicapor__,No todos los de la Javeriana somos así 🙄 https://t.co/OaV17zPChq,1,0
898,2022-10-06 18:12:17+00:00,NICK,DesgraciadaYmas,"En la javeriana hay de todos los estratos, los chicos del video de tiktok se ven más tipo Andes y Rosario. Obviamente esos chicos salen temprano de clase cuando dicen que paros o marchas al frente de la universidad.",1,0
899,2022-10-06 18:01:46+00:00,Mª José Ardila Q,MajoArdila,Pasé por la Javeriana toda la carrera vestida de pobre.,1,0
900,2022-10-06 18:01:14+00:00,william davison,indiosajon58,#MañanasBLU que petulante el tal profesor Ferrari. Cm se lo aguantan los alumnos en la Javeriana,0,0
901,2022-10-06 17:59:26+00:00,j o s e,zombie_nacion,"lo más chimba del frío son los outfits
hoy, por ejemplo, parezco un gomelo de la Javeriana",1,0
902,2022-10-06 17:58:26+00:00,Camilo,Camilogamboac,Pasar un día en la Javeriana o en La Sabana me hace dar cuenta de lo bajo que puse mis estándares cuando escogí universidad,5,0
903,2022-10-06 17:57:13+00:00,Alex Guz,Alex_dguz,"Se quejan porqué la gente de la javeriana dice cuánto cuesta la ropa que usan.
Mk es la javeriana...

¿Qué esperaban compren en un only o en las pulgas?
Eso se llama envidia....",4,0
904,2022-10-06 17:56:00+00:00,Lux Lancheros🦜🦜🦜🦜,LuxAndLan,"Yo solo sé que a excepción de amigos y algunos colegas brillantes, estudié en la facultad más clasista y aspectista de la Javeriana. Comunicación Social.",18,0
905,2022-10-06 17:51:44+00:00,Juaaan.,171102Juan,¿Y si vamos a la Javeriana a lucir que la ropa de 10k tiene más estilo que sus cosas “lujosas”?🥰,2,0
906,2022-10-06 17:48:45+00:00,El hijo de JuanAA (embrujado),ApraezAbril,Estimada Pontificia Universidad Javeriana: https://t.co/lidNzIP2BS,19,0
907,2022-10-06 17:44:37+00:00,Juancho Parada,juanchoparada,Conclusión del tik tok hecho en la javeriana https://t.co/JvQwD29tNA,1,0
908,2022-10-06 17:42:43+00:00,Jhonny Melo,JhonnyMelo2,@meDicenInge Por un Tik Tok de unos manes de la Javeriana diciendo cuanto cuesta su Outfit 😴😴,1,0
909,2022-10-06 17:42:22+00:00,Dylan,Hxrrys__,"Los pelados de la Javeriana y Abelardo De la Espriella son el vivo reflejo de que por más que vistan caro, se visten una mierda.",1,0
910,2022-10-06 17:42:15+00:00,m🧸,mahdgakxba,Los ladroncitos de Bogotá esperando a los peladitos de la Javeriana para mandarlos en calzoncillos a la casa.,1,0
911,2022-10-06 17:40:00+00:00,Viviana Rojas,rojas_vivi,"Mientras hacen tik toks de cuánto les cuesta el outfit, la Javeriana sigue sin clasificar en el top 10 de un ranking universitario y así.",10,0
912,2022-10-06 17:39:53+00:00,jolyne 🎃,9876natsu,Realmente con 60 Luks le hago los mismos 3 outfits a esos manes de la javeriana pero con ropa de la minorista,11,0
913,2022-10-06 17:38:33+00:00,Ojos Color Sol 🌻,unaternerafeliz,"@SoyGarciaa_ @PayasoTeorico Al ver ese video pienso ""Mierda que pena, yo estudio en la Javeriana"" 
Menos mal yo estoy rodeada de la gente correcta en la U.",17,1
914,2022-10-06 17:37:06+00:00,Ángela María ⚡️,LangeRriaMa,"@natxlxa @_Acidbitch Oigan, es la javeriana. Había gente py en todo lado.",0,0
915,2022-10-06 17:27:31+00:00,David Roma,JDsalem,"Los de la Javeriana chicaneando los millones en outfit, los ""humildes"" diciendo que no tiene sentido gastar mucha plata en un outfit normal... Lo que no tiene sentido es ponerle atención a semejante basura, sea caro o no el outfit, qué relevancia tiene? 🚮 #BotasMiltonFajer",7,0
916,2022-10-06 17:25:52+00:00,nadiep,tephtrude,"Es verdad en la Javeriana una vez se suicidó el joven de Arauca, a las dos semanas se lanzó otro del edificio de parqueaderos ( por eso del segundo no se dijo nada). https://t.co/FYohJAdZBu",0,0
917,2022-10-06 17:22:05+00:00,Ana Beltrán,poison_light12,Kevin es el logo de la javeriana https://t.co/84y6WP1x5y,12,0
918,2022-10-06 17:15:00+00:00,Mona🦋,MonaRC86,De la Javeriana de la Facultad de Ciencias donde comprabas la ropa en la feria artesanal al lado de la Piloto. ✌️ https://t.co/2R8ViULeiu,3,0
919,2022-10-06 17:12:31+00:00,Karen Berrío lopez,KarenBerrolope2,La javeriana de Cali es literalmente del tamaño de marinilla JAJAJAJAJAJ noooo😭😭😭 un mapa porfa,0,0
920,2022-10-06 17:11:26+00:00,Kienyke,kienyke,"#Bogotá🏙 | Estudiantes de La Javeriana (@UniJaveriana) dicen cuánto valen sus 'Outfits' y se vuelven tendencia. 
https://t.co/Z6OG8FXDVa",1,0
921,2022-10-06 17:09:01+00:00,💫CARMENNN vanesa🦋❤️‍🩹,Vanesabarriosm,A estudiar 🙊😸 pq el posgrado en la Javeriana no se va a pagar solo 🌄💫🌻 https://t.co/U01YGBDJj5,0,0
922,2022-10-06 17:08:28+00:00,Lima_Limón,LLimonh,"@MarioRobertoP Por ejemplo, ese debería estar en la agenda del @ProgramaPazUV que ya es Instituto e inicia un Doctorado con la Javeriana en estudios para la paz.",0,0
923,2022-10-06 17:08:28+00:00,isabel,25mariasilva,Gracias a yios salí de la Javeriana a tiempo y no viví esta época de hacer tiktoks dizque de cuánto cuesta tu outfit,4,0
924,2022-10-06 17:07:21+00:00,neuta🎃,NeutaRomero,yo siento q los de la Javeriana exageran en los precios de la ropa,36,2
925,2022-10-06 17:04:32+00:00,zombie con gusanos,Hurongato,@mama_rre en la javeriana hay dos tipos de alternos ? uao,0,0
926,2022-10-06 17:04:26+00:00,Adriana Rudling,AdrianaRudling,"@Sebas_Luna @JuanOv13do Si la cuestión es que en la Javeriana o cualquier universidad privada hay mucha más gente de estratos bajos que ricos pendejos del TikTok, eso no se sustenta con ""yo conocí pobres también."" Si son serios, poniendo vainas de muestras y no sé qué, sean serios hasta el final.",4,0
927,2022-10-06 17:03:14+00:00,vanessa vm 🫀,vanessavm__,lo de la pinta de los pelados de la Javeriana solo me hace preguntarme: ¿taaaanta luk pa verse así?,14,0
928,2022-10-06 17:00:00+00:00,Facultad de Ciencias Jurídicas PUJ,FacJuridicasPUJ,"#EleccionesJaveriana2022 | Te presentamos a Jaime Cháves Villada, profesor de cátedra del departamento de Derecho Público de la Facultad de Ciencias Jurídicas y candidato al Consejo de la Facultad.

¡Ya puedes votar por tu candidato(a) en la página https://t.co/FoTQ9OTLQI! https://t.co/09OErIGFQ8",1,0
929,2022-10-06 16:58:15+00:00,Mariana.,mama_rre,@Hurongato Esta hablando de los alternos de la javeriana jajajaja,3,0
930,2022-10-06 16:56:18+00:00,Andrés Robles,UnTalAndresRo,Donde consigo el disfraz de estudiante gomelo de la #javeriana para #Halloween,0,0
931,2022-10-06 16:55:17+00:00,Cámara Montería,ccmonteria,Aprovecha el Convenio entre la Universidad Pontifica Javeriana y Cámara de Comercio de Montería. https://t.co/eEOySaHzOJ,1,1
932,2022-10-06 16:52:40+00:00,Sebastián Luna,Sebas_Luna,@AdrianaRudling @JuanOv13do La Javeriana profunda 🤣🤣🤣Los tweets de Adriana que siempre me alegran el día.,1,0
933,2022-10-06 16:51:15+00:00,Icesiposting,Icesiposting,"@gdimey @I_am_Jerrry No le he faltado el respeto al estudiantado más allá de la naturaleza de la página: una página de shitpost.

Mi comentario claramente fue contra mis colegas de Javeriana.",1,0
934,2022-10-06 16:50:48+00:00,Egguar 🥚🎃,EAlbarracion,"Pq los de la Javeriana están chimbiando tanto con el precio del oufit ñero, que está pasando??😩",1,0
935,2022-10-06 16:46:18+00:00,Hypatia ❅,angela_ceved,"Me dieron ganas de ir a vender ropa cula al frente de la javeriana, tremendo negocio.",5,0
936,2022-10-06 16:44:49+00:00,Un tal Nicolás,Untalnicolas15,Yo con mi ropita del Only viendo el tiktok del outfit de los de la Javeriana...... https://t.co/jwnEhfhguV,188,22
937,2022-10-06 16:44:24+00:00,vanby,vanby666,sentado en una mesa de la javeriana mientras oigo a los transeúntes concluyo: ser estudiante es overreactear a todo y quejarse y angustiarse y ser muy poco productivo,11,0
938,2022-10-06 16:42:34+00:00,Juan David Gomez P.,JuanDGomezP,"No sé si son más estúpidas las noticias de los carros en los que llegan los estudiantes de Los Andes, o las del valor de los ""outfits"" de la Javeriana. Realmente, si eso es noticia, estamos muy mal.",161,16
939,2022-10-06 16:40:38+00:00,.,danacrt,Yo dije que no iba a criticar los gustos de la gente porque pues a mí que me importa pero venga esa ropa tan fea de los de la Javeriana,1,0
940,2022-10-06 16:38:49+00:00,Dani Ecclesia (Tía Dan el Panda),SaintDan3,"yo viendo el vídeo de las pintas de 5 palos de los de la javeriana:

con 50mil pesos o menos me visto yo, y pura ropa comprada en pulgueros o la heredo de mis primos de Estados Unidos",1,0
941,2022-10-06 16:35:15+00:00,No sé quién soy,valeca_loquis,Yo también estudio en la Javeriana y me creo moralmente superior por comprar ropa de segunda y porque mi Outfit no supera el millón de pesos si si soy única y diferente https://t.co/FhheLQvVTl,51,5
942,2022-10-06 16:32:45+00:00,Che☭bastian,sebargass,"Eso, desvíen su atención de los escándalos de la Sergio y centrenla en joder a los gomelos de la javeriana 👀
Jajajaja y  yo presumiendo la chaqueta que me compré por 15 lukitas❤",7,0
943,2022-10-06 16:31:55+00:00,Getaway Car,_Desharrapado_,"Yo sigo al man de la Javeriana en Tiktok y el personaje que interpreta es tremendo.

Pero es eso, un personaje. A ustedes les parece mal cuando alguien con plata se la monta a un ""pobre"", pero cuando es al contrario, les encanta hacer sus memes y sus maricadas.",0,0
944,2022-10-06 16:30:43+00:00,Radioabsurda,radioabsurda1,"Jaja en la Javeriana at Bogotá disque pendientes de lo que lea costó sus outfits. 
Yo: las camisetas (todas son negras) me salen a 13 c/u al por mayor, jeans los que me queden aunque uso mochos cortados de pantalones de segunda y zapatos los de todo el año por qué calzo 48",3,0
945,2022-10-06 16:30:01+00:00,Pesquisa Javeriana,PesquisaPUJ,"Las investigaciones con personas en condición de desplazamiento y con VIH adelantadas por una teóloga javeriana animan a vivir una fe no opresiva, sino liberadora. Susana Becerra le apuesta a una pastoral fundamentada en la acción más que en la catequesis. https://t.co/qs5UmTiCE2 https://t.co/Y5jd469GpF",2,1
946,2022-10-06 16:28:37+00:00,Gabrielle Cats,gabrielle_cats,"@plantlady666 Es cierto, somos de esa Javeriana periférica. Entre el 67 y el Giraldo.",2,0
947,2022-10-06 16:24:50+00:00,𝑳𝒂𝒍𝒂 :),lloriparixxx__,Parche con los de la Javeriana pah https://t.co/96VhqwYKrk,2,0
948,2022-10-06 16:24:32+00:00,Pepita de maíz.,plantlady666,"@gabrielle_cats Gabi es que nosotras somos de la javeriana profunda, es que queda por la circunvalar.",4,0
949,2022-10-06 16:20:55+00:00,Mariana 💚,malparianita,Enbuenahora no me tocó esta Javeriana. Lo nuestro eran las empanadas de 500 y las chaquetas de las plazas artesanales 😂 https://t.co/O1UsyL4zT5,3,0
950,2022-10-06 16:14:53+00:00,l I X E T H 🔥,Lisex_,"El Docu de La Sebas y Bello se proyectará en la Javeriana de Bogotá, estoy muy orgullosa de ellos🥺",0,0
951,2022-10-06 16:13:00+00:00,1/2Real 🐍,FMediorreal,Ike lo único bueno que tiene la javeriana es javeriana estéreo 😵‍💫,4,0
952,2022-10-06 16:10:00+00:00,Publimetro Colombia,PublimetroCol,"El chico compartió un video donde los estudiantes presumen el costo de lo que llevan puesto

https://t.co/slsHS3xUUF",2,1
953,2022-10-06 16:08:01+00:00,Andy,triangulolp,@ojos_pantano Fo! La mayoría de la Javeriana no somos así 🥴😫,0,0
954,2022-10-06 16:07:04+00:00,Multivac🫀,may_eremit,El de la javeriana que compró una pinta en 4 millones... sabrá que en sanvitoco o san andresito se puede comprar esa pinta mas baratica y asi se ahorra esa platica o pes si anda tan regalado le paso mi nequi,0,0
955,2022-10-06 16:04:49+00:00,Javeriana Cali,javerianacali,"Estamos felices de celebrar con toda la comunidad javeriana 🤩🥳 nuestro cumpleaños #52 

#OrgulloJaveriano 💛💙 https://t.co/X56SgD8UkS",18,1
956,2022-10-06 16:03:27+00:00,Maria Lourdes Peña,mariaLo14882748,@Neptun32215 @happyalss Se nota que no conoces a las personas de la javeriana 👍,0,0
957,2022-10-06 16:01:21+00:00,Fantasmita 🌸👻,_Fantasmite,"Con la luka que se gasta uno de la javeriana en una pinta, yo compro mi closet entero",0,0
958,2022-10-06 16:00:48+00:00,Alejandra 🎃,maralejaaaa,a lo bien qué me vuelvo gomelofóbica con esos tiktoks de cuánto cuesta tu outfit con los pelados de la Javeriana,32,4
959,2022-10-06 15:57:42+00:00,Maa.,Maaa_masala,Qué oso la Javeriana en todo caso.,1,0
960,2022-10-06 15:50:20+00:00,Monita Vanderpump,MonitaOrtiz,"Se pasan de imbecilidad en la Javeriana, ehh!!! https://t.co/WAcblF99Np",0,0
961,2022-10-06 15:48:20+00:00,@daamaquin1979,daamaquin1979,@CardenalRich @mvalenciaz92 los ñeros alistandose esta tarde para caerles a los del video de la Javeriana https://t.co/ApACD7FJ3U,2,0
962,2022-10-06 15:44:25+00:00,Sergio Trujillo,SergioTruR,"Con ese TikTok de la ropa en la Javeriana me sorprende cómo esos pelados se aprenden precios de cosas que  no pagan ellos sino sus papás.

Normalmente uno no recuerda nada de eso (o le vale verga) hasta que le toca pagarlo ¿Tantas ganas tienen de presumir?",0,0
963,2022-10-06 15:42:00+00:00,Correa Styles 🎃,meprendorapidoo,El video de los gomelos de la javeriana me dio más risa que indignación 🤭.,7,0
964,2022-10-06 15:41:43+00:00,Corporacion Cordefij,cordefij,"Corporación @cordefij esta participando del foro de la comisión séptima del senado. “La voz de las Regiones en el sistema de salud “ Capitulo del Valle del Cauca.

Este evento se lleva acabo en la universidad Javeriana de Cali. https://t.co/LCHZoKX2oc",0,0
965,2022-10-06 15:40:33+00:00,🍌,Unknown00___123,Los de la javeriana se van a ir de para atrás cuando se enteren que la misma pinta la encuentran en san Andresito por 200k,1,0
966,2022-10-06 15:39:04+00:00,UIS,UIS,#JuegosAscun2022 La Selección de Baloncesto 3x3 volvió a ganar en los Nacionales Ascún. En su segundo partido el equipo dirigido por Fabio Gómez derrotó 14-12 a la Pontificia Universidad Javeriana de Cali. https://t.co/OuvLqCGygV,5,0
967,2022-10-06 15:34:21+00:00,ronjel,ronjeliodim,Que hp gente pa criticar un oufit sencillo de la javeriana pero se gastan un platal en Shein,1,0
968,2022-10-06 15:31:17+00:00,C’est moi,ld_mirror,@JuanOv13do Más del 60% de los estudiantes de la javeriana pagan la universidad con icetex e incluso mucho más si se cuentan las ayudas que provee la misma universidad. 3 pendejos en Tik Tok reflejan un % muy bajo de lo que se ve en la universidad 🙄🙄,8,0
969,2022-10-06 15:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Investigación demostró que en Cundinamarca crecen de manera silvestre 1.003 especies de orquídeas, de las cuales 91 son comercializadas. https://t.co/3jmSVt4GWF https://t.co/5ctNrDCIo0",10,2
970,2022-10-06 15:28:46+00:00,dafo,Licendafo,"Mi hija estudia en la Javeriana, como que se molestó 🤣🤣🤣 https://t.co/oCl2tb3QEN",214,12
971,2022-10-06 15:22:35+00:00,Galo Naranjo,Galo_Naranjo,"@5RGPhoto Daniel la foto fue hecha en la calle del túnel abajo de la Javeriana, lo que supe hace muchos años fue que él ingresó a la fundación del papá Jaime, dejó la calle, estudió algo relacionado con Petróleo y se fue a vivir a Venezuela. Me da pena haber olvidado su nombre.",0,0
972,2022-10-06 15:21:23+00:00,Neptune,Neptun32215,"@happyalss Conocí a un tipo de la Javeriana y tenia el ego tan alto, no hacia sino hablar de sus posesiones y su incuestionable materialismo. Horrible",7,0
973,2022-10-06 15:20:51+00:00,Ari 🍄,escarabajodeor0,Quiero verme corroncha en la javeriana. https://t.co/j9j8cZQKgq,0,0
974,2022-10-06 15:20:34+00:00,J🎃nky,jonfunnd,"Los ofnis de la Javeriana que llegando a 3M siguen viéndose igual de corrientes bien básicos, el ejemplo de cómo se vende una experiencia de marca",9,0
975,2022-10-06 15:20:09+00:00,Leopoldo Peñalosa,Leopen66,"@garaymelomano Oiga, colega javeriano, qué rico oírlo por R. Nal. desde Pamplona, N. de Santander, Colombia. Un saludo muy especial. Leopoldo Peñalosa, Com Javeriana 1996. /pd. Muy buenos recuerdos de su/s programas en Jav. Estéreo.",1,0
